Wavelength,Flux,BestFit,SkyFlux
8143.291,50.905,50.959,9.098
8145.169,50.002,50.069,6.382
8147.043,51.479,49.197,7.229
8148.917,50.369,49.295,11.567
8150.796,48.208,50.265,11.346
8152.672,50.003,49.926,7.465
8154.551,47.902,47.809,5.725
8156.427,46.698,47.455,5.484
8158.308,46.986,46.911,5.041
8160.185,48.295,45.732,5.285
8162.062,47.750,45.707,5.433
8163.944,47.932,46.873,5.414
8165.823,49.501,47.724,5.384
8167.706,49.148,47.618,5.424
8169.585,48.870,48.269,5.169
8171.468,49.225,48.852,5.057
8173.348,49.674,49.188,5.624
8175.229,48.903,49.344,5.910
8177.114,49.617,48.983,6.101
8178.995,50.264,47.779,6.092
8180.881,49.205,47.742,6.554
8182.763,50.501,48.575,7.638
8184.650,48.230,48.650,8.562
8186.533,47.020,48.193,9.366
8188.416,48.960,48.349,9.485
8190.304,49.450,48.865,10.241
8192.188,48.918,48.524,10.209
8194.078,50.323,47.727,9.006
8195.963,48.692,47.216,9.892
8197.853,49.009,47.444,11.739
8199.738,49.979,48.209,10.795
8201.625,48.707,48.769,8.633
8203.516,49.067,49.325,7.580
8205.403,48.927,49.256,7.906
8207.295,49.362,48.401,7.914
8209.184,48.912,47.878,7.731
8211.077,49.871,48.124,7.280
8212.965,48.222,47.307,6.507
8214.855,47.927,45.619,6.199
8216.749,49.009,46.381,6.262
8218.639,50.291,47.993,6.302
8220.535,49.335,49.422,5.720
8222.426,48.209,49.614,5.131
8224.322,48.242,47.035,5.642
8226.214,49.414,48.526,5.813
8228.106,48.502,48.904,5.517
8230.004,49.061,48.943,4.973
8231.897,49.586,50.282,4.727
8233.795,50.306,51.592,4.403
8235.689,50.459,50.254,4.441
8237.589,49.288,51.324,5.050
8239.484,51.520,50.593,4.982
8241.379,49.532,49.811,4.952
8243.279,50.761,49.723,6.107
8245.176,49.064,49.023,6.483
8247.077,50.767,47.766,5.681
8248.974,48.526,48.655,6.078
8250.877,50.345,47.815,6.182
8252.775,50.527,47.942,5.509
8254.673,51.429,49.089,4.936
8256.577,49.757,48.993,5.150
8258.476,50.799,48.333,5.281
8260.381,49.610,49.659,5.089
8262.281,50.373,49.439,4.770
8264.186,51.467,49.890,4.590
8266.087,49.665,51.013,4.611
8267.989,50.380,50.603,4.397
8269.895,51.629,49.145,4.579
8271.798,50.964,50.504,4.846
8273.705,51.105,50.231,4.927
8275.609,50.145,48.973,5.161
8277.517,50.198,47.703,6.538
8279.421,50.871,47.189,18.150
8281.331,48.593,48.713,35.586
8283.236,53.178,48.892,54.207
8285.141,48.854,49.052,52.445
8287.052,51.472,49.242,34.522
8288.958,48.089,48.725,43.447
8290.870,47.460,48.662,71.930
8292.777,50.078,51.177,58.142
8294.689,51.756,48.700,21.543
8296.597,50.653,48.243,15.636
8298.506,50.399,49.852,37.866
8300.420,49.054,50.737,76.953
8302.329,45.642,50.056,79.424
8304.244,51.330,49.729,37.675
8306.154,50.197,48.560,10.362
8308.069,50.686,50.384,7.544
8309.981,51.184,51.548,8.319
8311.892,49.494,50.958,19.800
8313.809,50.977,50.387,28.990
8315.722,50.295,50.231,18.747
8317.639,51.100,51.333,6.748
8319.553,53.281,51.454,6.367
8321.471,50.593,51.037,7.467
8323.385,48.969,50.729,6.113
8325.300,51.001,51.009,4.859
8327.220,53.133,52.173,4.407
8329.136,50.564,51.251,4.378
8331.056,51.491,49.888,4.263
8332.973,51.318,50.586,4.440
8334.894,50.681,51.675,4.702
8336.812,49.311,50.889,4.509
8338.730,51.084,50.135,5.320
8340.653,50.553,49.328,7.646
8342.571,49.367,49.146,10.657
8344.495,54.097,49.464,49.453
8346.415,55.869,49.796,156.081
8348.340,46.301,50.204,164.350
8350.260,54.239,51.177,66.522
8352.181,54.172,50.785,19.810
8354.107,50.519,50.944,46.627
8356.029,49.162,50.790,64.603
8357.956,51.134,50.128,35.834
8359.878,51.298,49.539,8.166
8361.806,48.519,49.008,6.847
8363.730,49.119,49.539,11.074
8365.654,48.799,49.270,19.849
8367.583,49.598,49.348,27.212
8369.508,50.947,50.314,19.184
8371.438,50.024,51.332,7.887
8373.364,51.097,51.644,4.774
8375.295,49.381,51.761,4.880
8377.221,51.245,50.929,4.837
8379.149,50.592,50.793,5.492
8381.081,49.865,50.335,8.778
8383.009,48.381,48.920,26.625
8384.942,48.603,49.678,47.116
8386.871,47.770,48.973,34.883
8388.805,50.423,48.837,11.268
8390.735,51.244,50.316,4.978
8392.665,49.113,51.142,6.181
8394.600,51.773,49.761,5.783
8396.532,49.710,49.366,5.685
8398.468,49.298,50.835,14.627
8400.400,51.851,51.129,89.369
8402.337,45.645,50.728,138.824
8404.270,54.832,50.116,77.280
8406.203,51.155,49.044,11.623
8408.142,50.052,48.140,4.603
8410.076,51.191,49.367,4.476
8412.015,50.374,48.723,5.089
8413.950,49.840,48.510,6.710
8415.891,50.425,49.519,27.251
8417.827,47.239,49.738,58.467
8419.763,50.668,48.247,44.519
8421.705,49.463,48.029,10.475
8423.642,48.838,48.847,5.565
8425.585,49.284,49.182,6.543
8427.523,48.138,48.583,8.811
8429.466,47.225,47.998,25.201
8431.406,51.487,48.546,103.209
8433.350,39.539,48.849,155.912
8435.290,49.190,48.911,83.942
8437.230,47.991,49.694,12.981
8439.176,47.347,49.832,6.350
8441.118,50.000,48.279,4.393
8443.064,49.115,47.534,4.373
8445.006,49.055,47.297,4.479
8446.954,48.776,48.633,8.102
8448.897,48.460,48.209,12.439
8450.841,49.710,46.470,13.498
8452.789,49.030,46.427,24.730
8454.734,45.826,47.651,51.365
8456.684,51.724,46.846,40.358
8458.629,47.664,46.340,11.187
8460.580,46.543,46.941,4.854
8462.526,45.350,48.222,6.026
8464.473,46.980,49.132,16.330
8466.425,51.905,48.864,69.039
8468.372,44.372,49.324,112.653
8470.325,50.146,49.482,67.002
8472.274,51.720,49.177,10.382
8474.227,46.941,48.703,5.375
8476.177,49.527,48.875,6.724
8478.127,49.769,50.562,7.392
8480.082,49.814,51.103,5.574
8482.033,50.090,49.488,4.443
8483.989,50.528,49.542,4.462
8485.940,50.755,50.565,4.292
8487.897,50.650,50.459,4.360
8489.850,51.336,51.659,4.568
8491.803,49.657,50.795,4.627
8493.761,50.346,49.403,14.023
8495.715,52.113,49.874,32.554
8497.674,48.560,51.336,30.681
8499.629,49.647,51.393,12.578
8501.589,50.817,50.204,6.281
8503.545,49.265,50.343,8.763
8505.501,50.006,49.227,34.595
8507.462,49.548,49.185,66.090
8509.419,49.998,49.704,50.255
8511.382,50.670,48.774,11.898
8513.340,48.820,48.337,4.382
8515.303,47.545,49.700,4.166
8517.262,49.729,48.724,4.292
8519.221,50.624,47.932,4.387
8521.186,49.248,48.926,5.126
8523.146,51.281,50.561,5.909
8525.111,49.328,51.363,5.288
8527.073,51.150,50.545,4.689
8529.039,50.881,49.234,4.564
8531.001,50.321,49.337,4.551
8532.964,52.012,50.881,4.539
8534.931,50.338,51.799,4.580
8536.895,50.032,50.449,4.432
8538.863,49.914,50.851,8.542
8540.828,49.811,50.746,17.820
8542.797,50.043,49.523,16.625
8544.762,49.838,48.312,7.616
8546.728,49.408,47.819,5.006
8548.699,50.314,47.360,11.362
8550.666,49.363,49.115,28.594
8552.637,51.116,50.685,30.514
8554.605,50.638,51.911,13.634
8556.578,50.755,52.143,5.253
8558.546,53.153,51.020,4.220
8560.515,52.161,50.463,3.878
8562.489,50.419,50.333,3.927
8564.459,49.738,49.105,4.273
8566.434,49.837,48.326,4.338
8568.404,51.720,48.024,4.310
8570.380,51.099,47.911,4.338
8572.352,48.761,49.791,4.853
8574.324,51.771,50.647,5.551
8576.301,49.516,49.148,5.429
8578.274,50.335,50.703,5.573
8580.252,50.438,52.631,5.664
8582.226,50.775,50.561,4.848
8584.205,51.994,50.649,4.205
8586.180,50.776,52.014,4.332
8588.160,49.202,51.327,6.248
8590.136,51.414,50.983,11.072
8592.112,49.380,50.767,12.226
8594.093,49.000,49.633,7.524
8596.070,49.342,50.338,5.906
8598.052,48.174,49.779,11.170
8600.030,49.885,50.897,15.315
8602.013,50.508,50.937,11.194
8603.992,48.380,49.743,5.998
8605.972,48.502,49.331,4.933
8607.956,50.233,49.149,4.999
8609.936,50.501,50.182,4.919
8611.922,50.216,49.720,6.039
8613.903,48.176,49.213,7.907
8615.889,49.300,48.919,10.878
8617.871,49.342,48.202,14.911
8619.854,49.857,48.542,18.956
8621.842,49.436,49.851,24.434
8623.825,50.040,49.705,29.179
8625.814,49.899,48.696,34.853
8627.798,49.539,48.693,38.951
8629.788,51.530,50.196,43.165
8631.773,50.763,51.007,44.172
8633.759,51.832,50.447,44.212
8635.750,50.956,49.939,42.761
8637.736,51.651,50.592,38.749
8639.728,50.127,50.916,31.914
8641.716,49.217,49.752,25.211
8643.708,49.698,49.552,20.610
8645.697,49.674,49.692,14.043
8647.686,49.587,50.928,11.528
8649.680,49.797,51.510,17.989
8651.670,51.380,51.106,30.629
8653.665,53.077,50.553,38.297
8655.656,51.826,50.070,38.685
8657.652,52.221,51.849,42.811
8659.643,51.105,50.101,42.206
8661.635,50.847,49.576,42.227
8663.633,50.724,50.979,43.296
8665.626,52.275,51.144,36.477
8667.624,50.305,51.122,40.967
8669.618,50.193,50.180,35.109
8671.617,52.271,48.422,30.748
8673.612,50.403,49.573,33.635
8675.607,54.347,51.671,24.072
8677.608,50.571,51.140,23.754
8679.604,52.257,50.958,22.125
8681.606,51.212,50.299,16.639
8683.603,53.054,51.064,17.190
8685.605,51.439,52.731,14.486
8687.604,50.801,52.237,10.475
8689.602,52.144,49.045,11.107
8691.606,50.481,48.810,9.656
8693.605,52.047,50.653,7.870
8695.610,50.320,50.859,9.431
8697.611,48.931,50.843,8.008
8699.616,53.208,51.576,6.157
8701.618,51.540,51.966,8.750
8703.619,53.965,51.286,9.334
8705.626,53.394,52.129,6.618
8707.629,52.314,51.339,6.826
8709.637,51.634,50.210,9.012
8711.641,48.396,49.270,8.417
8713.650,50.981,49.041,5.805
8715.654,47.978,51.878,4.780
8717.659,51.705,51.607,4.678
8719.669,50.974,51.494,3.951
8721.675,52.573,51.457,3.786
8723.687,51.116,50.621,3.866
8725.693,49.342,49.359,4.454
8727.706,48.533,49.120,5.469
8729.713,47.700,50.516,5.470
8731.722,49.891,50.165,4.642
8733.735,49.197,50.559,4.128
8735.744,49.463,50.939,3.906
8737.759,48.793,49.373,4.221
8739.769,48.714,49.589,5.179
8741.784,48.648,51.946,5.565
8743.795,51.162,51.287,5.104
8745.812,48.242,50.043,5.172
8747.824,50.605,50.092,5.052
8749.836,50.821,50.698,4.989
8751.854,50.891,51.227,5.274
8753.867,51.517,51.358,4.786
8755.886,54.282,53.208,3.956
8757.900,51.517,53.916,6.025
8759.919,53.053,52.681,23.408
8761.935,54.469,52.196,67.963
8763.950,53.227,53.974,106.005
8765.971,50.667,51.825,80.717
8767.988,55.804,50.808,72.734
8770.010,51.252,50.338,129.041
8772.027,55.176,51.250,109.486
8774.050,53.562,53.249,28.408
8776.069,52.800,50.953,14.688
8778.088,52.340,53.285,62.631
8780.112,53.516,53.724,128.732
8782.132,53.815,52.085,117.459
8784.157,53.557,51.114,40.935
8786.177,50.897,51.731,5.973
8788.204,51.289,51.601,4.397
8790.225,49.477,50.611,6.970
8792.247,51.267,51.272,29.494
8794.275,53.754,52.142,49.341
8796.298,51.298,52.692,28.892
8798.326,53.340,53.727,6.884
8800.350,50.282,54.351,4.127
8802.380,51.737,52.016,3.963
8804.405,49.719,51.695,3.929
8806.430,50.605,52.033,4.170
8808.461,49.030,52.129,3.995
8810.487,48.514,52.360,6.356
8812.519,49.693,51.475,9.323
8814.546,48.708,51.122,8.412
8816.579,50.626,51.877,5.189
8818.607,50.698,51.718,3.483
8820.636,49.653,50.793,4.040
8822.670,49.295,50.934,4.541
8824.700,47.862,51.997,10.087
8826.735,47.757,52.060,58.008
8828.765,62.575,51.372,232.245
8830.801,36.406,51.057,278.728
8832.833,68.336,51.183,100.945
8834.865,48.953,50.939,25.729
8836.902,51.406,50.175,56.182
8838.935,47.106,50.342,104.579
8840.973,50.624,49.775,79.022
8843.007,51.688,49.025,15.496
8845.046,48.463,49.074,4.540
8847.081,47.776,49.555,5.972
8849.116,48.481,48.906,10.888
8851.157,47.868,48.878,26.854
8853.193,46.942,49.491,37.094
8855.234,49.663,51.194,19.527
8857.272,49.109,51.912,5.271
8859.314,50.290,50.155,4.884
8861.352,47.917,49.408,4.245
8863.391,47.180,49.052,7.121
8865.434,50.198,49.428,9.623
8867.474,49.532,49.987,21.591
8869.519,45.797,49.853,63.948
8871.559,51.228,48.897,70.784
8873.605,49.307,48.405,22.779
8875.646,49.797,49.026,3.993
8877.688,49.617,48.941,3.544
8879.735,48.020,47.923,3.726
8881.778,47.252,47.926,4.108
8883.826,48.649,49.390,6.876
8885.870,45.778,48.740,42.468
8887.919,52.736,49.426,175.066
8889.964,44.892,48.696,182.308
8892.009,53.989,48.981,59.695
8894.059,47.357,49.470,8.891
8896.105,49.791,48.718,4.921
8898.157,48.246,50.734,6.245
8900.204,49.964,49.784,7.273
8902.256,52.020,50.012,11.403
8904.304,49.021,50.105,52.460
8906.357,46.041,48.832,90.542
8908.406,48.071,48.126,50.605
8910.456,47.303,50.259,10.269
8912.510,49.477,49.740,7.699
8914.561,47.894,49.894,6.326
8916.616,47.531,50.238,6.027
8918.668,45.970,49.789,21.508
8920.724,51.645,49.437,134.953
8922.776,41.462,50.403,248.626
8924.829,54.609,48.863,134.896
8926.887,49.766,49.875,12.806
8928.941,46.878,49.942,8.431
8931.000,46.651,48.953,8.767
8933.054,50.544,49.652,7.666
8935.114,50.989,49.670,5.989
8937.170,46.742,49.750,6.887
8939.226,49.228,49.765,6.376
8941.287,48.727,50.172,6.878
8943.344,49.014,50.549,21.490
8945.406,47.952,50.298,64.479
8947.464,47.718,50.185,68.379
8949.528,48.624,49.882,21.867
8951.586,50.708,49.533,3.987
8953.646,50.915,50.405,4.184
8955.710,50.168,50.777,6.099
8957.771,52.847,49.288,33.658
8959.836,55.468,49.755,144.316
8961.897,56.075,49.645,176.834
8963.964,50.733,50.274,61.758
8966.026,50.518,50.111,5.845
8968.089,48.290,49.373,4.680
8970.157,49.464,49.485,4.225
8972.220,47.648,49.429,6.471
8974.289,49.628,49.274,8.161
8976.354,50.604,50.093,6.272
8978.424,48.415,49.200,5.079
8980.489,48.557,47.243,5.912
8982.555,48.336,47.240,7.087
8984.627,47.479,48.312,8.777
8986.693,49.213,47.354,7.858
8988.766,48.260,49.021,21.253
8990.834,49.276,49.937,56.938
8992.907,48.730,49.229,47.283
8994.976,49.664,49.680,16.428
8997.045,49.778,50.831,7.283
8999.120,49.410,49.216,5.547
9001.190,48.828,50.690,20.879
9003.266,51.225,50.865,89.640
9005.337,48.692,49.749,103.202
9007.413,56.352,50.822,36.065
9009.486,49.728,50.697,5.764
9011.558,47.562,50.094,3.441
9013.636,47.581,48.369,2.969
9015.710,45.667,47.291,3.527
9017.789,46.514,47.595,3.227
9019.863,46.825,48.375,3.474
9021.943,45.551,48.864,4.686
9024.019,47.611,49.037,5.852
9026.095,49.468,48.571,5.104
9028.176,48.749,50.096,4.133
9030.253,47.121,51.205,5.484
9032.335,50.110,49.404,6.312
9034.413,48.823,50.484,5.532
9036.497,48.288,49.309,4.834
9038.575,50.439,50.166,12.658
9040.655,52.189,50.212,29.386
9042.740,49.504,48.495,23.722
9044.820,44.323,46.952,8.732
9046.905,44.791,44.312,5.870
9048.987,41.520,38.448,10.702
9051.073,45.305,41.297,38.078
9053.156,43.257,44.658,56.123
9055.238,46.830,45.546,26.233
9057.326,45.712,48.022,6.490
9059.410,44.939,48.708,5.341
9061.499,47.866,49.088,5.030
9063.584,45.163,48.853,4.408
9065.674,46.292,48.897,5.317
9067.759,45.751,48.014,6.404
9069.850,46.373,45.988,6.970
9071.937,49.732,47.543,7.472
9074.024,48.290,48.678,6.776
9076.116,46.575,50.262,4.710
9078.204,46.119,51.420,3.617
9080.298,46.713,51.091,3.472
9082.386,48.477,49.538,3.828
9084.481,49.411,48.321,4.417
9086.571,46.736,47.610,5.064
9088.661,44.338,44.375,5.393
9090.757,39.167,41.367,4.665
9092.848,41.383,38.279,8.614
9094.945,37.778,34.031,18.483
9097.037,37.570,34.092,15.988
9099.135,41.753,37.194,6.943
9101.228,41.690,41.583,4.791
9103.322,46.706,44.132,13.184
9105.421,45.668,45.747,25.354
9107.516,45.182,47.936,21.057
9109.616,47.534,47.232,5.899
9111.712,49.347,48.684,3.077
9113.813,47.034,48.711,3.698
9115.909,49.633,48.817,3.624
9118.007,47.246,50.217,3.941
9120.109,47.262,50.775,3.968
9122.207,46.381,48.445,3.771
9124.311,46.454,51.151,3.831
9126.410,48.250,49.976,4.069
9128.514,48.638,49.799,3.998
9130.614,48.782,51.195,3.532
9132.715,48.098,50.240,3.398
9134.821,49.141,50.956,3.784
9136.922,50.263,51.086,4.045
9139.029,47.632,50.065,4.180
9141.132,47.336,50.400,4.297
9143.240,49.669,51.163,4.184
9145.343,48.556,50.258,3.820
9147.447,48.734,50.518,4.031
9149.556,49.590,51.134,4.410
9151.661,48.257,50.696,5.787
9153.771,48.190,50.811,12.210
9155.877,51.176,51.245,15.473
9157.989,46.949,50.542,9.961
9160.095,48.085,49.919,7.552
9162.203,49.018,49.558,12.443
9164.315,46.526,49.477,17.394
9166.424,46.052,50.239,11.597
9168.537,47.942,50.826,4.020
9170.647,48.861,50.467,3.547
9172.761,47.060,51.435,4.253
9174.872,50.587,52.049,4.323
9176.982,51.311,51.385,4.413
9179.098,46.411,51.490,4.404
9181.210,51.921,52.452,4.236
9183.327,46.598,52.533,4.090
9185.440,48.124,52.048,4.023
9187.558,49.987,52.872,4.010
9189.672,48.590,53.111,3.917
9191.786,49.953,51.942,3.928
