Wavelength,Flux,BestFit,SkyFlux
8117.083,34.710,37.293,6.227
8118.950,36.746,35.482,6.196
8120.823,35.793,35.153,5.795
8122.691,35.340,35.039,5.639
8124.564,34.911,35.157,5.998
8126.433,35.729,35.780,6.721
8128.307,36.666,35.915,7.365
8130.177,36.437,34.666,7.716
8132.051,35.604,35.222,7.789
8133.922,35.334,34.769,7.823
8135.793,33.859,34.946,7.902
8137.670,34.232,35.241,8.484
8139.542,35.101,33.360,10.636
8141.419,34.267,34.790,11.922
8143.291,34.459,35.700,9.306
8145.169,34.503,34.950,6.713
8147.043,34.084,34.033,9.466
8148.917,34.761,34.337,12.346
8150.796,33.207,35.532,10.267
8152.672,32.674,35.622,6.789
8154.551,32.807,34.188,6.214
8156.427,34.054,35.427,6.058
8158.308,33.832,36.943,5.990
8160.185,35.354,36.210,6.336
8162.062,35.828,35.029,6.665
8163.944,35.067,36.039,6.453
8165.823,35.185,35.277,6.161
8167.706,32.369,33.758,6.780
8169.585,33.040,34.545,7.003
8171.468,36.985,36.295,7.056
8173.348,34.531,35.256,8.305
8175.229,36.004,35.175,9.884
8177.114,36.394,36.000,9.771
8178.995,36.941,36.299,10.194
8180.881,33.888,36.215,11.751
8182.763,35.984,36.338,16.425
8184.650,37.240,36.334,21.623
8186.533,36.921,35.110,24.509
8188.416,36.621,35.212,21.053
8190.304,35.599,36.017,19.078
8192.188,37.635,36.342,19.440
8194.078,35.662,35.774,20.655
8195.963,38.530,35.118,30.531
8197.853,39.576,35.692,33.143
8199.738,34.231,34.963,22.897
8201.625,33.562,35.188,15.018
8203.516,34.168,35.070,15.352
8205.403,35.978,34.550,16.144
8207.295,36.384,35.511,15.384
8209.184,36.549,35.452,14.476
8211.077,35.616,35.219,12.364
8212.965,34.183,35.516,10.225
8214.855,36.849,35.537,10.191
8216.749,37.935,34.980,9.944
8218.639,36.189,34.501,9.507
8220.535,34.449,33.982,8.368
8222.426,34.453,34.126,8.052
8224.322,34.163,34.203,8.177
8226.214,33.965,34.693,7.830
8228.106,35.685,35.408,6.934
8230.004,36.507,35.521,5.809
8231.897,34.398,36.204,5.398
8233.795,34.830,35.908,5.590
8235.689,33.892,35.988,5.658
8237.589,33.080,35.546,5.905
8239.484,35.453,34.537,6.338
8241.379,34.740,34.660,6.985
8243.279,35.907,35.307,8.142
8245.176,36.978,34.640,8.267
8247.077,37.179,35.853,7.757
8248.974,36.425,36.822,8.476
8250.877,37.113,36.218,8.754
8252.775,37.272,36.050,7.667
8254.673,36.051,35.828,6.861
8256.577,36.292,34.861,7.255
8258.476,35.116,35.595,6.870
8260.381,35.669,35.542,6.048
8262.281,36.124,34.531,5.947
8264.186,36.914,35.717,5.864
8266.087,35.990,36.427,5.942
8267.989,35.485,36.183,6.124
8269.895,37.646,36.507,6.014
8271.798,36.812,36.463,6.027
8273.705,36.224,35.760,5.647
8275.609,38.182,35.393,5.513
8277.517,36.076,34.476,11.290
8279.421,38.504,36.252,26.768
8281.331,33.565,35.939,48.429
8283.236,37.831,35.687,61.128
8285.141,33.649,36.453,48.205
8287.052,36.974,35.613,33.578
8288.958,33.899,36.117,67.202
8290.870,34.509,35.351,89.147
8292.777,35.209,35.030,54.897
8294.689,36.649,35.688,18.350
8296.597,39.566,35.941,28.150
8298.506,32.183,34.871,66.844
8300.420,38.703,35.054,99.929
8302.329,31.334,34.454,87.225
8304.244,39.368,34.535,29.056
8306.154,33.219,35.206,12.308
8308.069,35.015,35.739,8.817
8309.981,35.091,35.901,13.553
8311.892,33.040,35.474,31.537
8313.809,34.678,34.703,33.123
8315.722,36.906,35.510,15.018
8317.639,35.523,36.332,7.223
8319.553,34.148,35.771,9.546
8321.471,35.142,34.572,9.512
8323.385,35.357,33.428,7.049
8325.300,35.745,33.492,5.544
8327.220,34.531,34.039,5.552
8329.136,35.184,34.393,5.525
8331.056,33.863,34.070,5.326
8332.973,33.969,33.207,5.248
8334.894,36.182,33.412,5.445
8336.812,34.537,33.908,6.021
8338.730,33.413,34.003,8.264
8340.653,34.253,34.057,9.724
8342.571,33.676,34.440,21.469
8344.495,25.846,34.491,105.171
8346.415,38.042,33.000,191.590
8348.340,32.559,33.904,167.125
8350.260,35.752,33.976,38.867
8352.181,32.271,33.652,32.745
8354.107,32.067,33.833,67.874
8356.029,33.092,33.369,70.855
8357.956,36.168,32.379,27.239
8359.878,31.880,33.712,8.449
8361.806,34.133,34.032,10.568
8363.730,30.949,33.378,17.820
8365.654,33.236,33.245,31.788
8367.583,35.344,33.526,34.814
8369.508,34.394,32.659,18.178
8371.438,34.608,32.498,7.216
8373.364,34.098,33.168,6.215
8375.295,34.324,34.021,5.929
8377.221,33.487,34.356,6.302
8379.149,33.704,33.439,7.433
8381.081,33.714,31.158,15.817
8383.009,35.474,32.805,45.164
8384.942,34.466,33.815,56.149
8386.871,34.281,32.678,28.890
8388.805,32.695,32.136,7.650
8390.735,34.466,34.048,7.455
8392.665,34.564,33.086,8.391
8394.600,34.570,31.984,7.585
8396.532,35.387,31.562,7.553
8398.468,29.004,32.270,48.038
8400.400,39.133,32.809,151.734
8402.337,30.612,31.217,159.652
8404.270,34.172,29.798,46.416
8406.203,33.250,30.230,6.760
8408.142,32.028,29.428,6.207
8410.076,31.098,28.466,6.051
8412.015,30.927,29.158,6.316
8413.950,31.052,30.613,13.069
8415.891,33.867,30.560,45.520
8417.827,33.242,30.950,65.027
8419.763,33.475,31.305,31.360
8421.705,32.625,31.729,7.445
8423.642,33.461,32.148,7.809
8425.585,34.537,31.756,8.962
8427.523,34.091,30.547,13.039
8429.466,30.489,30.416,65.205
8431.406,34.220,30.837,184.371
8433.350,31.791,31.376,168.400
8435.290,32.760,31.279,55.017
8437.230,33.789,30.549,11.729
8439.176,31.946,32.129,6.702
8441.118,32.871,30.963,5.636
8443.064,33.418,30.385,5.672
8445.006,33.685,30.341,5.838
8446.954,32.123,30.007,7.552
8448.897,33.969,30.363,8.920
8450.841,31.483,31.324,13.490
8452.789,37.616,31.635,41.771
8454.734,32.560,31.462,58.132
8456.684,34.028,30.629,30.752
8458.629,32.204,30.139,7.966
8460.580,33.120,31.051,6.394
8462.526,31.308,30.186,8.506
8464.473,31.019,29.148,36.041
8466.425,34.740,29.175,111.405
8468.372,34.359,29.703,116.583
8470.325,33.077,30.881,45.740
8472.274,31.564,32.364,8.345
8474.227,33.621,29.491,7.146
8476.177,33.502,30.379,9.349
8478.127,33.300,31.152,8.720
8480.082,33.921,31.350,6.477
8482.033,32.256,32.686,5.522
8483.989,34.063,34.310,5.257
8485.940,35.127,32.524,5.458
8487.897,35.003,33.474,5.452
8489.850,34.004,33.099,5.286
8491.803,33.960,31.931,7.597
8493.761,33.614,31.713,25.184
8495.715,31.569,31.488,39.736
8497.674,34.504,30.368,26.127
8499.629,32.838,30.725,10.235
8501.589,36.142,30.936,8.656
8503.545,32.245,31.846,19.457
8505.501,37.517,32.865,60.780
8507.462,34.414,31.644,78.125
8509.419,35.049,31.123,34.049
8511.382,33.169,31.856,7.386
8513.340,33.654,31.650,5.712
8515.303,33.305,31.848,5.368
8517.262,34.581,32.923,5.374
8519.221,33.587,32.680,5.401
8521.186,34.072,31.565,6.301
8523.146,33.914,32.646,7.272
8525.111,33.667,32.549,6.444
8527.073,32.578,30.900,5.237
8529.039,32.142,29.682,5.603
8531.001,33.817,30.160,5.399
8532.964,33.272,30.838,4.880
8534.931,34.567,31.211,4.561
8536.895,32.994,31.403,5.780
8538.863,32.523,31.176,13.155
8540.828,32.678,30.553,20.649
8542.797,33.439,30.769,14.527
8544.762,31.663,33.384,7.004
8546.728,33.888,31.659,7.132
8548.699,31.765,30.375,20.490
8550.666,37.169,31.565,36.495
8552.637,34.494,32.866,26.888
8554.605,32.660,31.839,10.730
8556.578,32.811,31.567,6.362
8558.546,32.514,31.431,5.572
8560.515,33.828,32.617,5.083
8562.489,33.666,32.793,5.021
8564.459,33.573,31.664,5.035
8566.434,34.430,32.103,5.137
8568.404,33.379,32.444,4.939
8570.380,32.853,32.923,5.015
8572.352,34.598,32.693,5.615
8574.324,35.167,32.360,6.704
8576.301,34.749,32.267,7.744
8578.274,32.984,32.091,7.839
8580.252,35.250,32.943,7.163
8582.226,33.822,32.735,5.753
8584.205,33.802,31.921,4.874
8586.180,33.267,32.588,5.420
8588.160,33.620,33.756,9.187
8590.136,32.559,32.387,13.717
8592.112,32.823,31.675,11.415
8594.093,32.899,31.380,6.386
8596.070,33.502,31.089,7.787
8598.052,32.405,31.157,15.209
8600.030,33.481,31.507,17.352
8602.013,32.439,31.575,10.144
8603.992,32.013,32.087,6.095
8605.972,34.090,32.864,6.171
8607.956,35.362,33.357,6.232
8609.936,33.626,32.909,7.076
8611.922,35.012,31.878,9.676
8613.903,33.093,31.339,14.353
8615.889,32.916,30.862,21.128
8617.871,33.575,31.132,29.559
8619.854,32.927,31.211,40.353
8621.842,34.787,31.066,50.377
8623.825,32.799,31.445,62.196
8625.814,35.170,32.471,74.938
8627.798,35.729,32.408,82.390
8629.788,29.802,32.908,88.253
8631.773,34.096,32.498,91.294
8633.759,33.666,32.247,90.442
8635.750,34.134,32.123,81.111
8637.736,36.946,30.627,71.185
8639.728,32.146,30.948,58.089
8641.716,33.823,30.803,45.045
8643.708,32.164,30.250,31.109
8645.697,33.494,31.478,17.308
8647.686,32.427,33.265,22.746
8649.680,32.778,31.766,41.406
8651.670,36.040,30.535,65.696
8653.665,35.162,32.116,74.287
8655.656,33.356,32.448,77.131
8657.652,38.199,31.519,88.804
8659.643,30.392,31.211,82.238
8661.635,35.848,31.164,89.107
8663.633,31.426,28.877,83.346
8665.626,34.282,30.760,77.588
8667.624,33.996,30.570,81.659
8669.618,28.938,29.578,62.760
8671.617,35.782,30.297,67.267
8673.612,35.731,30.674,59.080
8675.607,31.416,30.067,44.153
8677.608,33.885,30.630,50.276
8679.604,32.416,30.196,38.540
8681.606,31.043,29.629,31.690
8683.603,31.669,30.028,34.127
8685.605,30.776,30.340,22.504
8687.604,30.961,29.910,20.509
8689.602,32.858,29.746,21.269
8691.606,31.642,29.762,13.353
8693.605,32.364,30.535,13.384
8695.610,31.418,31.366,13.674
8697.611,32.218,30.386,9.776
8699.616,31.675,28.878,10.564
8701.618,30.530,28.505,13.566
8703.619,31.326,29.551,11.324
8705.626,32.862,29.479,8.751
8707.629,31.384,27.911,10.743
8709.637,32.016,27.782,12.390
8711.641,29.266,28.902,10.019
8713.650,30.844,29.129,6.742
8715.654,31.836,28.345,5.642
8717.659,30.655,28.222,5.430
8719.669,32.215,29.278,5.520
8721.675,32.930,29.885,5.702
8723.687,31.192,29.319,5.505
8725.693,32.363,30.432,5.537
8727.706,32.851,30.835,6.260
8729.713,33.229,30.161,6.468
8731.722,32.393,29.798,5.472
8733.735,31.711,30.735,4.639
8735.744,34.587,32.098,4.892
8737.759,32.127,32.271,5.724
8739.769,32.084,30.855,6.391
8741.784,31.864,30.448,7.108
8743.795,33.157,31.590,7.424
8745.812,33.143,31.756,6.373
8747.824,33.805,31.862,5.668
8749.836,33.308,31.276,5.953
8751.854,32.923,30.347,6.299
8753.867,32.944,30.597,6.070
8755.886,32.709,31.880,5.405
8757.900,32.880,31.948,12.542
8759.919,33.845,30.733,42.858
8761.935,32.985,30.783,100.400
8763.950,33.283,30.176,115.566
8765.971,31.490,30.546,70.429
8767.988,35.909,31.593,107.017
8770.010,34.056,29.908,165.450
8772.027,31.817,28.856,93.006
8774.050,31.450,30.210,22.125
8776.069,30.158,30.230,36.780
8778.088,33.194,29.220,115.255
8780.112,37.021,29.429,176.361
8782.132,31.709,31.135,110.329
8784.157,32.003,31.608,22.783
8786.177,31.639,30.235,7.211
8788.204,34.275,29.042,6.210
8790.225,29.906,29.393,17.088
8792.247,36.243,31.020,50.760
8794.275,36.967,32.115,54.709
8796.298,32.665,30.948,20.551
8798.326,32.998,30.957,6.254
8800.350,32.340,31.137,5.774
8802.380,34.115,30.652,5.576
8804.405,31.254,29.682,5.670
8806.430,31.702,28.879,4.802
8808.461,32.481,28.907,5.504
8810.487,32.312,30.001,10.391
8812.519,33.593,30.943,13.348
8814.546,32.762,32.195,9.327
8816.579,34.837,32.623,5.054
8818.607,36.158,30.463,4.657
8820.636,34.606,30.987,5.220
8822.670,33.348,31.012,6.134
8824.700,33.667,30.230,20.898
8826.735,32.249,29.453,142.535
8828.765,38.321,28.591,336.585
8830.801,33.023,27.628,254.988
8832.833,32.358,29.634,59.497
8834.865,35.842,30.634,39.687
8836.902,33.295,30.297,104.613
8838.935,37.422,31.259,136.927
8840.973,32.140,32.625,71.259
8843.007,34.177,30.516,13.381
8845.046,31.330,29.493,7.672
8847.081,37.909,31.530,10.279
8849.116,32.992,31.595,21.202
8851.157,35.202,30.647,42.882
8853.193,35.696,30.553,39.786
8855.234,32.338,30.153,15.571
8857.272,33.465,30.156,6.846
8859.314,33.602,28.866,6.488
8861.352,32.239,29.839,7.580
8863.391,34.177,30.663,12.621
8865.434,33.033,29.825,16.403
8867.474,32.771,29.951,46.856
8869.519,36.223,29.074,90.426
8871.559,34.336,30.447,63.760
8873.605,34.791,30.519,14.590
8875.646,35.480,29.629,6.114
8877.688,33.848,29.354,5.463
8879.735,32.608,29.260,5.020
8881.778,33.650,29.315,5.450
8883.826,32.748,30.447,17.066
8885.870,30.273,30.145,135.356
8887.919,44.628,29.013,264.943
8889.964,35.649,28.826,171.232
8892.009,35.110,29.967,26.823
8894.059,31.306,31.512,9.827
8896.105,34.471,30.805,8.300
8898.157,32.234,30.273,10.131
8900.204,37.440,30.811,9.058
8902.256,30.452,31.251,26.119
8904.304,37.923,30.662,97.026
8906.357,34.483,30.838,105.593
8908.406,33.986,29.590,36.926
8910.456,33.903,30.533,12.794
8912.510,33.511,32.314,11.362
8914.561,34.248,32.569,7.368
8916.616,35.096,31.984,9.029
8918.668,34.321,31.565,53.953
8920.724,33.392,32.222,254.860
8922.776,34.470,31.285,278.193
8924.829,33.024,30.853,87.291
8926.887,34.068,32.118,15.403
8928.941,34.318,32.285,13.080
8931.000,31.044,31.750,13.224
8933.054,31.429,32.067,9.820
8935.114,32.829,30.563,8.087
8937.170,34.355,30.379,9.256
8939.226,35.057,32.398,9.000
8941.287,32.981,32.197,9.617
8943.344,31.523,32.080,43.214
8945.406,33.631,31.588,84.293
8947.464,30.245,31.806,55.378
8949.528,33.917,32.720,14.552
8951.586,31.374,33.046,6.811
8953.646,31.504,31.876,5.918
8955.710,36.334,31.266,10.093
8957.771,29.934,31.928,78.321
8959.836,36.141,31.531,182.348
8961.897,28.909,31.203,131.517
8963.964,35.116,32.363,36.373
8966.026,33.585,33.363,8.678
8968.089,30.883,31.858,6.800
8970.157,32.137,32.991,7.162
8972.220,31.595,33.360,8.501
8974.289,31.759,32.823,8.529
8976.354,33.580,32.176,7.670
8978.424,32.091,31.276,7.551
8980.489,30.969,33.614,9.233
8982.555,32.037,34.603,12.298
8984.627,35.714,34.071,12.647
8986.693,34.010,33.286,15.393
8988.766,31.432,33.072,50.366
8990.834,29.761,33.247,71.160
8992.907,27.435,33.026,39.433
8994.976,36.928,33.764,13.240
8997.045,31.328,34.293,8.794
8999.120,32.322,34.806,9.812
9001.190,37.259,34.947,59.995
9003.266,29.821,33.610,127.888
9005.337,31.001,33.667,87.402
9007.413,32.481,35.133,18.010
9009.486,28.674,34.526,5.834
9011.558,30.797,33.715,5.354
9013.636,28.285,34.373,4.474
9015.710,29.571,34.604,4.953
9017.789,32.585,35.246,4.117
9019.863,33.972,35.528,4.753
9021.943,32.237,37.020,6.868
9024.019,31.277,37.690,7.478
9026.095,34.854,36.013,5.862
9028.176,35.816,34.871,6.141
9030.253,35.270,37.869,8.593
9032.335,31.145,36.471,7.930
9034.413,33.133,35.311,5.710
9036.497,32.250,35.111,8.311
9038.575,35.317,35.366,23.622
9040.655,37.122,37.068,35.394
9042.740,32.864,36.155,20.369
9044.820,34.972,38.137,8.491
9046.905,35.786,38.565,9.262
9048.987,33.248,37.239,24.307
9051.073,34.445,36.470,56.102
9053.156,30.169,36.595,49.751
9055.238,33.780,36.548,16.308
9057.326,34.679,36.521,8.133
9059.410,34.409,37.120,7.990
9061.499,32.028,37.276,6.048
9063.584,31.023,37.069,6.390
9065.674,33.465,38.063,8.827
9067.759,32.953,38.012,9.909
9069.850,30.860,36.845,10.870
9071.937,37.687,37.517,11.720
9074.024,31.199,38.139,8.814
9076.116,32.248,37.276,6.282
9078.204,33.338,37.169,5.319
9080.298,29.647,37.215,4.981
9082.386,31.185,36.379,4.808
9084.481,33.431,36.301,5.592
9086.571,30.561,36.657,6.601
9088.661,32.487,36.528,6.006
9090.757,33.921,36.438,5.360
9092.848,30.277,37.571,11.810
9094.945,32.039,37.196,16.915
9097.037,32.091,37.007,12.813
9099.135,30.075,36.735,6.703
9101.228,32.029,36.222,8.499
9103.322,34.499,36.812,27.849
9105.421,34.647,37.013,31.152
9107.516,30.273,36.109,17.734
9109.616,28.658,35.827,6.390
9111.712,31.369,35.737,4.680
9113.813,32.895,35.655,4.874
9115.909,34.676,36.515,4.555
9118.007,30.779,35.983,4.021
9120.109,29.301,35.492,4.196
9122.207,31.971,36.091,4.439
9124.311,33.796,37.824,4.177
9126.410,30.676,38.723,4.279
9128.514,31.157,36.813,3.986
9130.614,33.332,36.283,3.827
9132.715,30.205,36.350,4.153
9134.821,33.519,36.632,4.400
9136.922,27.801,36.898,4.770
9139.029,31.942,36.796,5.697
9141.132,35.242,36.314,5.473
9143.240,30.885,36.514,4.844
9145.343,29.694,35.938,4.701
9147.447,31.154,35.985,4.592
9149.556,30.559,36.056,5.203
9151.661,28.966,35.764,8.006
9153.771,27.245,36.190,13.867
9155.877,30.709,36.079,16.657
9157.989,32.494,36.228,11.447
9160.095,33.061,35.328,12.793
9162.203,30.374,35.444,19.575
9164.315,32.530,36.488,18.534
9166.424,32.074,35.483,10.205
9168.537,32.721,37.475,4.819
9170.647,32.065,37.284,5.093
9172.761,30.218,37.057,5.241
9174.872,28.500,37.065,5.074
9176.982,28.201,36.594,5.014
9179.098,28.353,36.523,5.266
9181.210,31.425,37.425,5.315
9183.327,29.160,37.164,5.429
9185.440,27.631,36.999,5.011
9187.558,31.989,37.215,4.725
9189.672,32.867,37.103,4.748
9191.786,32.843,36.761,4.732
9193.905,31.939,37.820,4.714
9196.020,30.729,35.414,4.397
9198.141,28.935,36.340,4.166
9200.257,32.149,37.559,4.370
9202.378,31.337,35.968,4.628
9204.495,32.804,36.114,4.943
9206.613,29.554,36.636,5.573
9208.736,32.424,37.312,6.765
9210.854,33.665,36.673,7.149
9212.978,33.706,36.299,7.610
9215.098,30.203,37.466,9.334
9217.223,36.118,38.361,10.804
9219.343,34.111,37.346,10.629
9221.464,34.116,36.999,9.578
9223.591,32.287,36.657,7.787
9225.712,33.759,36.881,6.344
9227.840,32.482,37.475,5.211
9229.963,28.138,36.754,5.252
9232.091,28.281,36.569,5.615
9234.215,28.689,36.508,5.381
9236.344,30.364,37.404,5.093
9238.469,31.352,37.732,4.821
9240.594,31.437,36.599,4.573
9242.725,30.986,35.773,4.365
9244.852,30.858,35.964,4.217
